batch_id,batch_priority,queue_priority,research_priority,scenario_id,primary_scenario,fingerprint,candidate,scenario_observations,oos_windows,target_oos_windows,oos_gap_to_target,eligibility_status,queue_action,batch_action,batch_reason,batch_rank
BATCH_016,P3,P3,LOW,UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_13 does not currently have sufficient scenario history for immediate OOS research.,16
BATCH_016,P3,P3,LOW,UNEXPLORED_13,FLAT,4d0babae7f4495ea,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_13 does not currently have sufficient scenario history for immediate OOS research.,16
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_017,P3,P3,LOW,UNEXPLORED_18,CHOPPY,805568ee4a55f676,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_18 does not currently have sufficient scenario history for immediate OOS research.,17
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_018,P3,P3,LOW,UNEXPLORED_19,TREND_DOWN,21580290ff890eea,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_19 does not currently have sufficient scenario history for immediate OOS research.,18
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_BASELINE_FAILURE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_CONDITIONAL_SCORE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_B_FACTOR_AGREEMENT,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_FACTOR_INTERACTION,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_REGIME_AWARE,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_019,P3,P3,LOW,UNEXPLORED_2,FLAT,e1b16ce91e1326b2,TRACK_C_SCENARIO_WEAPON,3,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_2 does not currently have sufficient scenario history for immediate OOS research.,19
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_020,P3,P3,LOW,UNEXPLORED_22,TREND_DOWN,7dd654042398d311,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_22 does not currently have sufficient scenario history for immediate OOS research.,20
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_021,P3,P3,LOW,UNEXPLORED_23,CHOPPY,c812c38fa8967922,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_23 does not currently have sufficient scenario history for immediate OOS research.,21
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_B_BASELINE_FAILURE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_B_CONDITIONAL_SCORE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_B_FACTOR_AGREEMENT,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_C_FACTOR_INTERACTION,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_C_REGIME_AWARE,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_022,P3,P3,LOW,UNEXPLORED_24,TREND_UP,56b9948f187d1544,TRACK_C_SCENARIO_WEAPON,4,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_24 does not currently have sufficient scenario history for immediate OOS research.,22
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_BASELINE_FAILURE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_CONDITIONAL_SCORE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_B_FACTOR_AGREEMENT,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_FACTOR_INTERACTION,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_REGIME_AWARE,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_023,P3,P3,LOW,UNEXPLORED_26,CHOPPY,edc61dcc975ec559,TRACK_C_SCENARIO_WEAPON,2,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_26 does not currently have sufficient scenario history for immediate OOS research.,23
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_B_BASELINE_FAILURE,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_B_CONDITIONAL_SCORE,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_B_FACTOR_AGREEMENT,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_C_FACTOR_INTERACTION,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_C_REGIME_AWARE,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_024,P3,P3,LOW,UNEXPLORED_27,FLAT,781a8762235d82c2,TRACK_C_SCENARIO_WEAPON,5,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_27 does not currently have sufficient scenario history for immediate OOS research.,24
BATCH_025,P3,P3,LOW,UNEXPLORED_29,TREND_DOWN,f8d582f6f5eae30a,TRACK_B_BASELINE_FAILURE,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_29 does not currently have sufficient scenario history for immediate OOS research.,25
BATCH_025,P3,P3,LOW,UNEXPLORED_29,TREND_DOWN,f8d582f6f5eae30a,TRACK_B_CONDITIONAL_SCORE,6,0,10,10,INSUFFICIENT_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,WAIT_FOR_SCENARIO_HISTORY,UNEXPLORED_29 does not currently have sufficient scenario history for immediate OOS research.,25
