scenario,factor_a,factor_b,state_a,state_b,qualifying_episodes,total_observations,dominant_outcome,dominant_consistency_pct,episodes_with_positive_uplift,episodes_with_positive_mean_return,mean_probability_uplift_pct,median_probability_uplift_pct,mean_return_5d,median_return_5d,min_episode_dominant_probability_pct,max_episode_dominant_probability_pct,decision,repeatability_score
TREND_DOWN,relative_strength,momentum_score,LOW,LOW,8,1600,UP,62.5,7,5,15.539049805830121,16.291855228493798,0.4297409555947444,0.28065,43.21608040201005,70.66666666666667,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,intelligence_score,LOW,LOW,8,1536,UP,62.5,7,5,18.046602416190392,17.408536242384994,0.53011219936675,0.30102500000000004,42.19653179190752,77.92207792207793,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,relative_strength,LOW,LOW,8,1529,UP,62.5,7,5,15.532180803401863,15.546830885900507,0.4824930326014669,0.283525,43.81443298969072,70.74829931972789,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,trend_score,LOW,LOW,8,1395,UP,62.5,7,5,17.32535218368364,17.730270556280477,0.7021226414372865,0.306675,42.95302013422819,79.41176470588235,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,trend_score,liquidity_score,LOW,HIGH,8,1348,UP,62.5,7,5,14.271706235740883,17.58463375857094,0.537444900711566,0.13679999999999998,41.66666666666667,68.36734693877551,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,relative_strength,LOW,LOW,8,1327,UP,62.5,7,5,18.600188746892208,17.62906227401163,0.6153561929468434,0.41517499999999996,43.125,81.11111111111111,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,liquidity_score,LOW,HIGH,8,1305,UP,62.5,7,6,11.21363266756737,12.022356684940336,0.4319496221546167,0.1753,42.857142857142854,66.97247706422019,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,relative_strength,volatility_score,LOW,LOW,8,1276,UP,62.5,7,4,12.72502025339189,11.92928363969489,0.38981624889672584,0.011825000000000002,42.1875,74.71264367816092,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,relative_strength,volatility_score,HIGH,LOW,8,1241,DOWN,62.5,7,5,11.799839466709399,14.926135882952536,0.24231490903402975,-0.14504999999999998,41.509433962264154,69.47368421052632,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,relative_strength,trend_score,LOW,LOW,8,1207,UP,62.5,7,5,17.144244615995888,19.057600222526425,0.7660166255529193,0.2771,41.66666666666667,80.0,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,liquidity_score,LOW,HIGH,8,1197,UP,62.5,7,5,15.369623487610092,18.19778453075158,0.5602180331100848,0.338325,45.33333333333333,70.37037037037037,NOT_REPEATABLE,0.48611111111111116
TREND_UP,trend_score,momentum_score,HIGH,HIGH,8,1167,DOWN,62.5,7,2,11.266061975879083,9.18944328517292,-0.5160629099397622,-0.30355,44.761904761904766,69.87179487179486,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,relative_strength,liquidity_score,LOW,HIGH,8,1094,UP,62.5,7,6,11.911327485646915,12.453111313471275,0.5221500432718437,0.192625,42.384105960264904,70.9090909090909,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,volatility_score,HIGH,LOW,8,1027,DOWN,62.5,7,5,13.370996778403315,13.049715466386136,0.22667971577103463,-0.16595,42.857142857142854,72.04301075268818,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,liquidity_score,HIGH,HIGH,8,1025,UP,62.5,7,5,7.701063546604242,10.37462913223822,0.23205323531087005,0.319975,37.2093023255814,63.86554621848739,NOT_REPEATABLE,0.48611111111111116
TREND_UP,change_pct,trend_score,HIGH,HIGH,8,946,DOWN,62.5,7,3,11.423172796302099,8.408922891003321,-0.3728209897763918,-0.3183,39.726027397260275,67.1875,NOT_REPEATABLE,0.48611111111111116
TREND_UP,change_pct,relative_strength,LOW,LOW,8,852,UP,62.5,7,5,6.475914318797185,4.741709338966079,0.10883616170866636,0.11215,41.25874125874126,56.95364238410596,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,relative_strength,trend_score,LOW,HIGH,8,559,DOWN,62.5,7,4,11.861772497681688,12.839466813228011,-0.14643442342473995,-0.142925,46.06741573033708,75.0,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,change_pct,intelligence_score,LOW,HIGH,8,553,UP,62.5,7,5,6.599244610333761,9.061057632049401,0.25738157817397467,0.15195,39.62264150943396,67.27272727272727,NOT_REPEATABLE,0.48611111111111116
TREND_UP,momentum_score,liquidity_score,LOW,HIGH,8,549,DOWN,62.5,7,4,11.315715649558587,8.291506661741344,-0.24732436444500522,-0.28932500000000005,44.44444444444444,73.68421052631578,NOT_REPEATABLE,0.48611111111111116
TREND_UP,change_pct,liquidity_score,HIGH,LOW,8,524,DOWN,62.5,7,5,8.833878253116493,6.90092325302038,-0.045521612019625596,-0.199125,41.17647058823529,62.66666666666667,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,trend_score,liquidity_score,HIGH,LOW,8,494,UP,62.5,7,4,19.05670392858761,21.86092643533801,-0.04183570224930866,0.24730000000000002,46.2962962962963,73.07692307692307,NOT_REPEATABLE,0.48611111111111116
TREND_UP,relative_strength,liquidity_score,HIGH,LOW,8,461,DOWN,62.5,7,4,7.430720743888163,3.2549109802298943,-0.22555749707911524,-0.24295,41.66666666666667,60.3448275862069,NOT_REPEATABLE,0.48611111111111116
TREND_DOWN,intelligence_score,relative_strength,HIGH,LOW,8,439,UP,62.5,7,3,6.991412294379775,6.343281348427388,0.14564067875132747,0.30655,34.883720930232556,69.64285714285714,NOT_REPEATABLE,0.48611111111111116
TREND_UP,intelligence_score,relative_strength,LOW,HIGH,8,433,DOWN,62.5,7,4,7.115420104525464,4.209185282543412,-0.00989354116072716,-0.263725,36.734693877551024,55.55555555555556,NOT_REPEATABLE,0.48611111111111116
TREND_UP,change_pct,trend_score,LOW,LOW,8,400,UP,62.5,7,6,10.034882418307262,8.932051480271452,0.6801649880236182,0.5796749999999999,38.70967741935484,72.41379310344827,NOT_REPEATABLE,0.48611111111111116
CHOPPY,trend_score,momentum_score,LOW,LOW,6,336,DOWN,83.33333333333334,5,1,10.672562097832293,8.262969119815718,-0.37805377637958165,-0.4851,36.36363636363637,78.125,NOT_REPEATABLE,0.462962962962963
CHOPPY,intelligence_score,momentum_score,HIGH,HIGH,5,319,DOWN,80.0,5,1,12.017826400854734,13.913574591540689,-0.5478019688379334,-0.5599,46.93877551020408,62.16216216216216,NOT_REPEATABLE,0.4444444444444445
CHOPPY,change_pct,intelligence_score,HIGH,HIGH,5,315,DOWN,80.0,5,1,11.596797753529987,10.084745762711867,-0.5701317643780437,-0.69905,44.44444444444444,62.0253164556962,NOT_REPEATABLE,0.4444444444444445
CHOPPY,volatility_score,liquidity_score,LOW,LOW,5,219,DOWN,80.0,5,1,19.261870162727348,15.05657518512183,-1.300424152935979,-0.7727,51.11111111111111,83.87096774193549,NOT_REPEATABLE,0.4444444444444445
TREND_DOWN,intelligence_score,volatility_score,LOW,LOW,8,1641,DOWN,50.0,8,4,18.583026167569898,18.30705364474909,0.3955872727165698,0.008874999999999994,42.30769230769231,78.70967741935485,NOT_REPEATABLE,0.4444444444444444
TREND_DOWN,trend_score,volatility_score,LOW,LOW,8,1554,DOWN,50.0,8,5,17.69631074021693,16.812305895164098,0.5622356545417754,0.14550000000000002,42.1875,77.30496453900709,NOT_REPEATABLE,0.4444444444444444
TREND_DOWN,change_pct,volatility_score,LOW,LOW,8,1490,DOWN,50.0,8,4,14.672626528099732,12.534192980412374,0.3515331748290983,-0.02500000000000001,41.333333333333336,71.91011235955057,NOT_REPEATABLE,0.4444444444444444
TREND_DOWN,intelligence_score,liquidity_score,LOW,LOW,8,1109,UP,50.0,8,5,20.946669023981304,21.494997188927762,0.33399170039693393,0.09945000000000001,48.31460674157304,86.25,NOT_REPEATABLE,0.4444444444444444
TREND_DOWN,trend_score,liquidity_score,LOW,LOW,8,812,UP,50.0,8,4,21.262199419388487,20.81091834355118,0.5680519675957535,0.16225,48.717948717948715,95.83333333333334,NOT_REPEATABLE,0.4444444444444444
TREND_UP,change_pct,momentum_score,LOW,LOW,8,676,UP,50.0,8,4,7.813421466016752,8.06566542769633,0.09452466150600533,-0.023575000000000002,42.10526315789473,56.666666666666664,NOT_REPEATABLE,0.4444444444444444
TREND_UP,change_pct,liquidity_score,LOW,HIGH,8,639,UP,50.0,8,4,9.970471158942974,4.476622359052163,-0.24791767809053433,-0.0401,45.714285714285715,69.38775510204081,NOT_REPEATABLE,0.4444444444444444
TREND_UP,change_pct,trend_score,LOW,HIGH,8,573,UP,50.0,8,2,11.721375551115766,11.091910590687137,-0.446698537935719,-0.2034,44.89795918367347,64.44444444444444,NOT_REPEATABLE,0.4444444444444444
CHOPPY,volatility_score,liquidity_score,LOW,HIGH,8,554,UP,50.0,8,4,10.19283062375563,7.86123366768528,-0.09386021989495316,-0.10699999999999998,46.601941747572816,71.9298245614035,NOT_REPEATABLE,0.4444444444444444
CHOPPY,relative_strength,momentum_score,HIGH,HIGH,7,504,DOWN,57.14285714285714,7,2,12.085127035392174,14.350064350064345,-0.2162208133657771,-0.4333,47.05882352941176,72.0,NOT_REPEATABLE,0.4444444444444444
TREND_UP,change_pct,intelligence_score,LOW,HIGH,8,474,UP,50.0,8,3,12.995702815945243,7.645995746038118,-0.5870931530045532,-0.048775,46.25,81.25,NOT_REPEATABLE,0.4444444444444444
CHOPPY,change_pct,volatility_score,HIGH,LOW,7,425,DOWN,57.14285714285714,7,4,13.608750094962753,15.732449413743637,-0.1825089489418359,0.1281,45.28301886792453,75.75757575757575,NOT_REPEATABLE,0.4444444444444444
TREND_UP,relative_strength,volatility_score,LOW,HIGH,7,418,DOWN,57.14285714285714,7,3,8.98457072791861,6.601307189542482,-0.06941335050947608,-0.0186,38.775510204081634,62.16216216216216,NOT_REPEATABLE,0.4444444444444444
CHOPPY,momentum_score,volatility_score,HIGH,LOW,7,397,DOWN,57.14285714285714,7,3,14.590867354715305,13.48104228428772,-0.20716967670217604,-0.1286,47.368421052631575,74.13793103448276,NOT_REPEATABLE,0.4444444444444444
CHOPPY,momentum_score,liquidity_score,LOW,HIGH,7,377,DOWN,57.14285714285714,7,3,12.505316740189494,10.748510748510748,-0.48929401935101924,-0.8791,44.047619047619044,71.42857142857143,NOT_REPEATABLE,0.4444444444444444
TREND_UP,trend_score,momentum_score,HIGH,LOW,8,352,UP,50.0,8,4,13.23590962425071,11.583858068383238,-0.28037087596787347,-0.0204,46.2962962962963,79.16666666666666,NOT_REPEATABLE,0.4444444444444444
TREND_DOWN,change_pct,momentum_score,HIGH,LOW,7,336,DOWN,57.14285714285714,7,4,17.18852346850339,18.00320540339429,-0.00981144453870299,0.0829,41.02564102564102,74.02597402597402,NOT_REPEATABLE,0.4444444444444444
TREND_UP,intelligence_score,trend_score,LOW,HIGH,7,311,DOWN,57.14285714285714,7,2,10.70565824290326,7.529291900152829,-0.39035201562281346,-0.1525,43.39622641509434,64.58333333333334,NOT_REPEATABLE,0.4444444444444444
CHOPPY,relative_strength,trend_score,HIGH,LOW,7,255,UP,57.14285714285714,7,5,12.653220753673603,8.61704740849914,0.19601719235099363,0.33635,42.857142857142854,73.91304347826086,NOT_REPEATABLE,0.4444444444444444
TREND_UP,change_pct,momentum_score,HIGH,HIGH,9,1272,DOWN,55.55555555555556,7,5,12.465338323662191,5.221599592460518,0.496953753601453,-0.013499999999999998,40.625,92.85714285714286,NOT_REPEATABLE,0.4320987654320988
TREND_UP,intelligence_score,momentum_score,LOW,HIGH,9,541,UP,55.55555555555556,7,5,13.319281554132893,9.360093782844208,0.8600269232012976,0.33655,38.46153846153847,100.0,NOT_REPEATABLE,0.4320987654320988
TREND_DOWN,relative_strength,trend_score,HIGH,HIGH,8,809,UP,62.5,6,5,8.755877531690397,12.662451403033867,0.1764208815781568,0.26435,41.7910447761194,65.38461538461539,NOT_REPEATABLE,0.4166666666666667
TREND_DOWN,change_pct,relative_strength,LOW,HIGH,8,560,DOWN,62.5,6,5,9.069529071595563,9.804531381423509,-0.06035702390865527,-0.259075,44.0,60.810810810810814,NOT_REPEATABLE,0.4166666666666667
TREND_UP,relative_strength,trend_score,HIGH,LOW,8,342,UP,62.5,6,5,8.920229332257549,7.653441968109112,0.5646117037334389,0.12345,39.130434782608695,76.0,NOT_REPEATABLE,0.4166666666666667
TREND_DOWN,change_pct,relative_strength,HIGH,HIGH,8,1202,UP,50.0,7,4,14.97193390025729,18.710462039313533,0.12296969939475255,-0.137675,40.95238095238095,73.70892018779342,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,relative_strength,liquidity_score,HIGH,HIGH,8,1128,UP,50.0,7,5,9.762699544811769,14.107937933554712,0.19028390284052277,0.0639,37.34939759036144,59.479553903345725,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,change_pct,momentum_score,HIGH,HIGH,8,1087,UP,50.0,7,5,14.258731000126806,18.370245006921692,0.23830073606409824,-0.080625,39.705882352941174,70.98214285714286,NOT_REPEATABLE,0.38888888888888884
TREND_UP,momentum_score,volatility_score,HIGH,LOW,8,1073,DOWN,50.0,7,5,13.397071505510723,5.039701303183353,0.5040125134038185,-0.047275000000000005,42.5,92.85714285714286,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,relative_strength,momentum_score,HIGH,HIGH,8,1032,UP,50.0,7,5,15.531455668470551,18.966232280846732,0.15301108632856908,-0.0592,41.0958904109589,72.63157894736842,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,intelligence_score,trend_score,HIGH,HIGH,8,1016,DOWN,50.0,7,4,10.390744112267829,8.919650411199118,0.09405842100524509,0.21565,37.34939759036144,68.70229007633588,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,intelligence_score,relative_strength,LOW,HIGH,8,979,UP,50.0,7,5,16.40280577908802,18.893275573251973,0.17729214395514103,0.022049999999999986,46.835443037974684,74.64788732394366,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,relative_strength,trend_score,HIGH,LOW,8,953,UP,50.0,7,4,15.845853726030477,18.722543337418948,0.19399997401513835,-0.070275,44.5945945945946,73.77049180327869,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,change_pct,liquidity_score,HIGH,HIGH,8,917,UP,50.0,7,5,10.323922068136724,14.839119002961617,0.2207713079492128,0.018225000000000005,35.9375,62.03208556149733,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,momentum_score,volatility_score,HIGH,LOW,8,880,UP,50.0,7,5,14.733926508909411,14.67925673427073,0.2642812708518125,-0.128975,42.42424242424242,73.5632183908046,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,intelligence_score,volatility_score,HIGH,LOW,8,876,UP,50.0,7,4,8.471427765801296,7.935502361993409,0.2709271872291241,-0.09785,41.02564102564102,75.55555555555556,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,trend_score,liquidity_score,HIGH,HIGH,8,874,UP,50.0,7,4,7.531525930042468,10.451415120597378,0.14910505557885084,0.0047750000000000015,42.465753424657535,67.36842105263158,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,intelligence_score,relative_strength,HIGH,HIGH,8,783,DOWN,50.0,7,4,11.603391155963454,12.702548966342913,0.17587702774337458,0.145875,43.859649122807014,64.70588235294117,NOT_REPEATABLE,0.38888888888888884
TREND_UP,relative_strength,liquidity_score,LOW,HIGH,8,772,UP,50.0,7,5,9.271824162715916,4.650646629248323,-0.21000768450630714,0.084925,41.05263157894737,70.45454545454545,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,change_pct,trend_score,HIGH,LOW,8,765,UP,50.0,7,4,16.363419307718942,16.43376960815189,0.22628531704042149,-0.0572,41.509433962264154,75.93360995850622,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,relative_strength,momentum_score,HIGH,LOW,8,730,UP,50.0,7,4,9.820090332097559,12.886444330316676,-0.05209569361658095,-0.10314999999999999,44.44444444444444,57.56302521008403,NOT_REPEATABLE,0.38888888888888884
TREND_DOWN,change_pct,intelligence_score,HIGH,HIGH,8,669,DOWN,50.0,7,4,12.85269745386186,14.745607950647706,0.11493819749815715,-0.01235,45.91836734693878,66.01941747572816,NOT_REPEATABLE,0.38888888888888884
TREND_UP,momentum_score,liquidity_score,HIGH,LOW,8,602,UP,50.0,7,3,7.727840351457846,5.865729752301155,-0.18998526685521058,-0.232575,39.53488372093023,65.06024096385542,NOT_REPEATABLE,0.38888888888888884
CHOPPY,relative_strength,volatility_score,HIGH,LOW,8,430,UP,50.0,7,4,11.400697185740317,9.817295236617074,-0.049864584284897456,0.1082,45.56962025316456,73.46938775510205,NOT_REPEATABLE,0.38888888888888884
CHOPPY,change_pct,relative_strength,HIGH,HIGH,7,527,DOWN,57.14285714285714,6,2,11.169253861732384,10.540540540540539,-0.2505829652427775,-0.027,44.927536231884055,73.58490566037736,NOT_REPEATABLE,0.38095238095238093
TREND_UP,volatility_score,liquidity_score,LOW,LOW,7,466,DOWN,57.14285714285714,6,5,7.805122415128355,5.058199115924072,0.011090127872233969,0.1274,36.17021276595745,66.66666666666666,NOT_REPEATABLE,0.38095238095238093
CHOPPY,change_pct,intelligence_score,HIGH,LOW,7,319,UP,57.14285714285714,6,3,14.943102602929669,14.153561517113783,0.1339447672870032,0.3503,43.07692307692308,80.0,NOT_REPEATABLE,0.38095238095238093
CHOPPY,intelligence_score,relative_strength,LOW,HIGH,7,282,UP,57.14285714285714,6,3,12.797641202516905,10.7909604519774,0.14034852781764515,0.3503,42.42424242424242,77.5,NOT_REPEATABLE,0.38095238095238093
TREND_UP,change_pct,momentum_score,LOW,HIGH,7,279,DOWN,57.14285714285714,6,3,10.790889003226193,9.809459028955681,-0.3536815367966616,-0.0684,43.103448275862064,70.73170731707317,NOT_REPEATABLE,0.38095238095238093
TREND_UP,intelligence_score,liquidity_score,HIGH,LOW,7,275,DOWN,57.14285714285714,6,2,10.097962050134726,9.422891671775119,-0.31771429695466197,-0.13845000000000002,41.935483870967744,61.111111111111114,NOT_REPEATABLE,0.38095238095238093
TREND_UP,change_pct,liquidity_score,HIGH,HIGH,9,875,DOWN,55.55555555555556,6,6,12.639353887336702,7.076978939724038,0.5390296341843225,0.14225,41.42857142857143,92.3076923076923,NOT_REPEATABLE,0.37037037037037035
TREND_UP,change_pct,intelligence_score,HIGH,LOW,9,551,UP,55.55555555555556,6,6,13.405696204767771,9.00755822705488,0.8936519913016063,0.1557,41.66666666666667,96.7741935483871,NOT_REPEATABLE,0.37037037037037035
CHOPPY,intelligence_score,liquidity_score,LOW,HIGH,6,299,DOWN,83.33333333333334,4,1,8.359819796568507,3.176641731892249,-0.6436212570684198,-0.434825,45.714285714285715,75.60975609756098,NOT_REPEATABLE,0.37037037037037035
CHOPPY,relative_strength,trend_score,LOW,LOW,6,303,DOWN,66.66666666666666,5,1,13.78670822105878,12.369708349260014,-0.48690806850934204,-0.49655,39.682539682539684,78.57142857142857,NOT_REPEATABLE,0.3703703703703703
TREND_DOWN,trend_score,volatility_score,HIGH,LOW,8,963,UP,50.0,6,3,8.824184712271567,9.320954141134935,0.052760010442098104,-0.17685,41.509433962264154,77.6595744680851,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,momentum_score,liquidity_score,LOW,LOW,8,877,UP,50.0,6,4,18.02947157435642,18.95473936198849,0.31143668124386104,0.15017499999999998,44.871794871794876,78.84615384615384,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,change_pct,liquidity_score,LOW,LOW,8,784,UP,50.0,6,4,18.766344320377556,17.483288500293725,0.4362086533444155,0.1677,45.94594594594595,80.48780487804879,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,change_pct,intelligence_score,HIGH,LOW,8,770,UP,50.0,6,5,17.223146155009683,17.577713259144037,0.24704722889306935,0.10744999999999999,42.42424242424242,78.57142857142857,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,change_pct,trend_score,LOW,HIGH,8,694,UP,50.0,6,4,8.798657961818945,7.70054115858507,-0.013283931254034376,-0.028625,42.241379310344826,76.27118644067797,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,relative_strength,liquidity_score,LOW,LOW,8,672,UP,50.0,6,4,19.054486386519873,24.04222132447045,0.4384473779911827,0.22790000000000002,45.76271186440678,81.63265306122449,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,trend_score,momentum_score,HIGH,LOW,8,657,UP,50.0,6,4,10.051050187681767,8.671096229151052,0.03740631669173761,0.14200000000000002,46.835443037974684,78.68852459016394,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,relative_strength,liquidity_score,HIGH,LOW,8,634,UP,50.0,6,5,19.921782283256967,23.466432222399675,0.15835928952550438,0.23867500000000003,43.47826086956522,82.6086956521739,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,intelligence_score,momentum_score,HIGH,LOW,8,538,UP,50.0,6,5,7.1435524022765176,8.561857369952028,0.3014592473033915,0.03405,39.285714285714285,71.9298245614035,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,change_pct,liquidity_score,HIGH,LOW,8,522,UP,50.0,6,5,20.94898116813676,22.080746700778498,0.09774780978464581,-0.03165000000000001,43.24324324324324,87.71929824561403,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,trend_score,momentum_score,LOW,HIGH,8,487,UP,50.0,6,4,17.937719287322704,19.30267579076992,0.5027590453050397,0.11560000000000001,44.44444444444444,80.7017543859649,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,momentum_score,liquidity_score,HIGH,LOW,8,429,UP,50.0,6,5,22.243396082814943,22.09248252761713,0.21933531115307403,0.09409999999999999,45.45454545454545,87.5,NOT_REPEATABLE,0.3333333333333333
CHOPPY,trend_score,momentum_score,HIGH,HIGH,5,372,DOWN,60.0,5,1,10.585558877236025,15.190443993689435,-0.40957461445963406,-0.11929999999999999,43.66197183098591,64.1025641025641,NOT_REPEATABLE,0.3333333333333333
CHOPPY,change_pct,trend_score,HIGH,HIGH,5,365,DOWN,60.0,5,1,10.39252573461059,10.084745762711867,-0.39558835920111646,-0.3157,46.666666666666664,59.183673469387756,NOT_REPEATABLE,0.3333333333333333
CHOPPY,change_pct,liquidity_score,LOW,HIGH,5,324,DOWN,60.0,5,2,10.113944561756941,10.91581868640148,-0.1453726381749652,-1.0399,48.93617021276596,58.333333333333336,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,intelligence_score,volatility_score,HIGH,HIGH,5,302,DOWN,60.0,5,3,13.173232360137268,12.399827087420606,0.3348845587550312,-0.1947,42.62295081967213,59.45945945945946,NOT_REPEATABLE,0.3333333333333333
CHOPPY,relative_strength,trend_score,LOW,HIGH,5,239,DOWN,60.0,5,2,9.448342774101164,11.15003995328539,0.12380699146278826,0.3215,42.42424242424242,58.536585365853654,NOT_REPEATABLE,0.3333333333333333
CHOPPY,trend_score,liquidity_score,HIGH,LOW,5,234,UP,60.0,5,2,13.720699890484962,5.987484999142806,-0.2545510738126346,0.20975,46.05263157894737,66.66666666666666,NOT_REPEATABLE,0.3333333333333333
CHOPPY,change_pct,trend_score,LOW,HIGH,5,233,DOWN,60.0,5,2,11.17083025179286,8.11504879301489,0.21325465292877058,-0.3404,47.05882352941176,58.46153846153847,NOT_REPEATABLE,0.3333333333333333
CHOPPY,momentum_score,liquidity_score,HIGH,LOW,6,230,UP,50.0,6,1,16.179197863860225,14.404986306609025,-0.6825033641263379,-0.23135000000000003,43.28358208955223,79.16666666666666,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,change_pct,relative_strength,HIGH,LOW,6,228,DOWN,50.0,6,4,17.488129353587215,17.280886547996072,0.21675084776334788,0.2894,42.857142857142854,67.04545454545455,NOT_REPEATABLE,0.3333333333333333
CHOPPY,trend_score,momentum_score,HIGH,LOW,5,219,DOWN,60.0,5,2,10.81208056208342,13.63488843813388,0.15251129714145512,-0.7953,51.92307692307693,56.36363636363636,NOT_REPEATABLE,0.3333333333333333
CHOPPY,volatility_score,liquidity_score,HIGH,HIGH,4,196,DOWN,75.0,4,1,7.529090138403643,7.357076578710064,-0.4342021271929825,-0.564025,42.5,56.666666666666664,NOT_REPEATABLE,0.3333333333333333
CHOPPY,intelligence_score,relative_strength,HIGH,LOW,5,185,DOWN,60.0,5,2,11.395789542556049,11.907615710861148,-0.23226797043191455,0.2807,47.82608695652174,63.63636363636363,NOT_REPEATABLE,0.3333333333333333
CHOPPY,relative_strength,liquidity_score,LOW,LOW,5,177,DOWN,60.0,5,3,11.28365835076647,7.751412429378535,0.43215827995338,-0.3062,45.45454545454545,65.625,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,intelligence_score,liquidity_score,HIGH,LOW,5,159,UP,60.0,5,3,21.034335794323948,20.82174853259191,0.38037368283934836,0.7583500000000001,50.0,74.35897435897436,NOT_REPEATABLE,0.3333333333333333
TREND_DOWN,momentum_score,volatility_score,LOW,HIGH,7,682,DOWN,57.14285714285714,5,4,19.367091323616354,22.162074872918247,-0.25461587672286246,-0.17105,44.11764705882353,80.0,NOT_REPEATABLE,0.31746031746031744
TREND_UP,momentum_score,volatility_score,LOW,HIGH,7,311,DOWN,57.14285714285714,5,4,9.347012838840644,5.301614273576888,-7.898416719828319e-05,0.28375,40.0,72.41379310344827,NOT_REPEATABLE,0.31746031746031744
TREND_UP,intelligence_score,volatility_score,HIGH,HIGH,6,390,DOWN,66.66666666666666,4,1,13.929832030361917,10.333384979676413,-0.7505038663478296,-0.675975,43.333333333333336,70.83333333333334,NOT_REPEATABLE,0.29629629629629617
TREND_DOWN,volatility_score,liquidity_score,LOW,HIGH,8,1699,UP,50.0,5,6,7.935748849406817,7.860086305559105,0.44107607697252105,0.112125,43.63636363636363,70.86614173228347,NOT_REPEATABLE,0.2777777777777778
TREND_DOWN,intelligence_score,volatility_score,LOW,HIGH,6,640,UP,50.0,5,3,17.90669367306812,22.508804306555533,0.12214333446385224,0.1726,45.16129032258064,71.42857142857143,NOT_REPEATABLE,0.2777777777777778
TREND_DOWN,trend_score,volatility_score,LOW,HIGH,6,586,UP,50.0,5,3,17.781852517570137,21.62859636354376,0.005367498596397217,0.040500000000000036,47.540983606557376,72.05882352941177,NOT_REPEATABLE,0.2777777777777778
TREND_DOWN,change_pct,volatility_score,LOW,HIGH,6,570,UP,50.0,5,4,16.546422705996665,21.894782939664072,0.19820952214335955,0.18715,44.26229508196721,71.875,NOT_REPEATABLE,0.2777777777777778
TREND_DOWN,relative_strength,volatility_score,HIGH,HIGH,6,492,UP,50.0,5,3,13.131726701874825,15.42250213596057,-0.047460221285929104,-0.16884999999999997,44.31818181818182,68.62745098039215,NOT_REPEATABLE,0.2777777777777778
TREND_DOWN,volatility_score,liquidity_score,HIGH,HIGH,6,489,UP,50.0,5,4,12.311164473539108,16.558205532922084,0.059197557698436896,-0.23129999999999998,37.89473684210527,68.0327868852459,NOT_REPEATABLE,0.2777777777777778
CHOPPY,intelligence_score,volatility_score,HIGH,LOW,6,353,UP,50.0,5,3,11.482928973548205,9.518318799547146,-0.08036018372487967,0.017100000000000004,46.875,66.66666666666666,NOT_REPEATABLE,0.2777777777777778
TREND_UP,change_pct,volatility_score,LOW,HIGH,6,326,UP,50.0,5,3,10.066678978297576,10.005686353463524,-0.19437022891374567,-0.283325,42.62295081967213,68.57142857142857,NOT_REPEATABLE,0.2777777777777778
CHOPPY,intelligence_score,liquidity_score,LOW,LOW,6,317,UP,50.0,5,3,12.681435431226257,6.122262916595922,-0.04213985379052537,-0.10435,42.10526315789473,78.94736842105263,NOT_REPEATABLE,0.2777777777777778
