trade_date,index_name,sector,scenario,scenario_id,fingerprint,change_pct,intelligence_score,relative_strength,trend_score,momentum_score,volatility_score,liquidity_score,return_5d,direction_5d
2026-07-06,TATACONSUM.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,0.11,53.78,-0.55,60.0,53.16,85.72,70.0,-1.7265,DOWN
2026-07-06,TATASTEEL.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,0.56,58.78,-0.1,50.0,55.18,88.73,100.0,-1.9699,DOWN
2026-07-06,TCS.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,-1.71,51.24,-2.37,50.0,45.96,80.23,80.0,6.0216,UP
2026-07-06,TECHM.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,-0.26,52.45,-0.92,50.0,51.39,80.88,80.0,6.9677,UP
2026-07-06,TRENT.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,0.1,60.39,-0.56,100.0,53.55,78.39,70.0,-13.2693,DOWN
2026-07-06,ULTRACEMCO.NS,,TREND_UP,UNEXPLORED_16,ee5597a108fed5c1,-0.53,55.81,-1.19,100.0,51.05,87.99,40.0,-0.7718,DOWN
2026-07-07,ADANIENT.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-3.1,57.56,-2.97,100.0,36.9,80.88,70.0,2.6294,UP
2026-07-07,ADANIPORTS.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-1.64,61.69,-1.51,100.0,41.65,86.81,80.0,-0.6543,DOWN
2026-07-07,APOLLOHOSP.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.58,56.62,-0.45,100.0,50.45,92.66,40.0,0.7186,UP
2026-07-07,ASIANPAINT.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.85,57.29,-0.72,80.0,47.83,88.61,70.0,-3.3097,DOWN
2026-07-07,AXISBANK.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.1,59.48,0.23,70.0,48.54,88.63,90.0,-1.745,DOWN
2026-07-07,BAJAJ-AUTO.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.73,53.07,0.86,80.0,57.18,87.32,40.0,0.5589,UP
2026-07-07,BAJAJFINSV.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.78,62.57,0.91,100.0,57.74,84.18,70.0,-0.854,DOWN
2026-07-07,BAJFINANCE.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.3,67.02,1.43,100.0,59.86,83.79,90.0,-3.4436,DOWN
2026-07-07,BEL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-1.5,62.25,-1.37,80.0,45.71,85.54,100.0,-2.1591,DOWN
2026-07-07,BHARTIARTL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.01,66.79,0.14,100.0,54.42,89.37,90.0,0.5556,UP
2026-07-07,BPCL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.88,66.45,2.01,100.0,60.22,80.04,90.0,-2.7393,DOWN
2026-07-07,BRITANNIA.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.14,56.5,-0.01,100.0,53.5,88.98,40.0,-3.0017,DOWN
2026-07-07,CIPLA.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-1.39,60.22,-1.26,100.0,43.92,87.18,70.0,-0.9437,DOWN
2026-07-07,COALINDIA.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.79,54.21,-0.66,50.0,43.31,87.72,90.0,0.3847,FLAT
2026-07-07,DRREDDY.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.97,61.32,-0.84,100.0,47.15,89.43,70.0,-8.0024,DOWN
2026-07-07,EICHERMOT.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.86,52.59,0.99,60.0,59.86,82.1,60.0,-3.4037,DOWN
2026-07-07,ETERNAL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,2.12,69.74,2.25,100.0,66.7,79.74,100.0,-1.123,DOWN
2026-07-07,GRASIM.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.69,60.15,-0.56,100.0,49.25,91.49,60.0,-2.4319,DOWN
2026-07-07,HCLTECH.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,3.0,62.69,3.13,80.0,74.36,75.96,80.0,-0.1284,FLAT
2026-07-07,HDFCBANK.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.07,68.34,0.06,100.0,56.17,85.45,100.0,-2.3996,DOWN
2026-07-07,HDFCLIFE.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.46,58.37,1.59,70.0,55.4,84.84,80.0,-3.0134,DOWN
2026-07-07,HEROMOTOCO.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.03,57.85,1.16,80.0,58.45,89.62,60.0,-2.3442,DOWN
2026-07-07,HINDALCO.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-1.11,54.19,-0.98,50.0,48.11,82.86,90.0,0.4951,FLAT
2026-07-07,HINDUNILVR.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.31,58.23,0.44,80.0,53.08,87.61,70.0,-4.0112,DOWN
2026-07-07,ICICIBANK.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.86,67.84,-0.73,100.0,49.34,89.85,100.0,-0.4948,FLAT
2026-07-07,INDUSINDBK.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.23,65.95,1.36,100.0,68.39,80.01,80.0,-2.4358,DOWN
2026-07-07,INFY.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,2.84,62.55,2.97,70.0,67.61,72.19,100.0,1.9687,UP
2026-07-07,ITC.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.17,62.77,0.3,70.0,50.51,93.05,100.0,-4.5714,DOWN
2026-07-07,JIOFIN.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.28,69.34,1.41,100.0,57.84,87.47,100.0,-2.921,DOWN
2026-07-07,JSWSTEEL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.26,56.7,0.39,70.0,53.55,89.54,70.0,0.1043,FLAT
2026-07-07,KOTAKBANK.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.1,55.78,0.23,50.0,44.45,84.24,100.0,-0.7991,DOWN
2026-07-07,LT.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-1.22,49.33,-1.09,50.0,41.54,85.09,70.0,-3.5873,DOWN
2026-07-07,M&M.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.15,63.1,-0.02,100.0,52.27,83.23,80.0,-3.2255,DOWN
2026-07-07,MARUTI.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.57,59.51,0.7,100.0,55.58,81.29,60.0,-7.2156,DOWN
2026-07-07,NESTLEIND.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.13,61.84,0.0,100.0,53.69,85.52,70.0,-3.0371,DOWN
2026-07-07,NTPC.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.58,61.04,-0.45,70.0,46.0,89.21,100.0,-1.7081,DOWN
2026-07-07,ONGC.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.11,64.31,0.24,80.0,55.49,85.83,100.0,1.933,UP
2026-07-07,POWERGRID.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.37,59.73,-0.24,70.0,46.66,91.97,90.0,0.633,UP
2026-07-07,RELIANCE.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.98,67.25,-0.85,100.0,46.93,89.34,100.0,-1.177,DOWN
2026-07-07,SBILIFE.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,2.49,64.83,2.62,100.0,64.42,87.12,70.0,0.4366,FLAT
2026-07-07,SBIN.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.04,67.94,0.17,100.0,49.45,90.07,100.0,-2.1867,DOWN
2026-07-07,SHRIRAMFIN.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.42,64.48,0.55,100.0,53.37,78.47,90.0,-4.9588,DOWN
2026-07-07,SUNPHARMA.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.49,62.91,-0.36,100.0,50.84,93.71,70.0,2.0595,UP
2026-07-07,TATACONSUM.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,0.64,58.52,0.77,80.0,56.15,85.66,70.0,-2.4356,DOWN
2026-07-07,TATASTEEL.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.57,57.57,-0.44,50.0,49.06,88.78,100.0,-0.8009,DOWN
2026-07-07,TCS.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,1.87,54.41,2.0,50.0,60.38,79.69,80.0,4.9854,UP
2026-07-07,TECHM.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,2.92,57.57,3.05,60.0,65.06,79.74,80.0,2.5423,UP
2026-07-07,TRENT.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-12.44,46.6,-12.31,90.0,0.0,62.99,80.0,-2.0049,DOWN
2026-07-07,ULTRACEMCO.NS,,TREND_UP,UNEXPLORED_25,462b4025dc9ef2d4,-0.1,56.07,0.03,100.0,52.28,88.05,40.0,-1.3134,DOWN
2026-07-08,ADANIENT.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.94,59.33,0.18,100.0,35.75,80.71,80.0,3.4035,UP
2026-07-08,ADANIPORTS.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.3,58.17,-0.18,90.0,35.01,85.82,80.0,2.0874,UP
2026-07-08,APOLLOHOSP.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.94,55.8,1.18,100.0,45.49,92.35,40.0,2.062,UP
2026-07-08,ASIANPAINT.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.4,52.89,-0.28,70.0,37.05,87.38,70.0,0.1538,FLAT
2026-07-08,AXISBANK.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.35,52.75,-0.23,50.0,35.87,87.89,90.0,0.2138,FLAT
2026-07-08,BAJAJ-AUTO.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,0.54,53.53,2.66,80.0,57.72,87.29,40.0,1.5643,UP
2026-07-08,BAJAJFINSV.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.61,59.58,0.51,100.0,43.12,84.25,70.0,-0.2857,FLAT
2026-07-08,BAJFINANCE.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-3.08,61.49,-0.96,100.0,35.74,81.72,90.0,1.0788,UP
2026-07-08,BEL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.76,57.98,-0.64,70.0,35.56,84.32,100.0,0.8219,UP
2026-07-08,BHARTIARTL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.96,64.08,0.16,100.0,41.46,88.77,90.0,1.5995,UP
2026-07-08,BPCL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-3.31,54.66,-1.19,70.0,34.9,78.4,90.0,1.9931,UP
2026-07-08,BRITANNIA.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.41,53.47,-0.29,100.0,39.74,87.63,40.0,0.0,FLAT
2026-07-08,CIPLA.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.38,59.87,0.74,100.0,41.97,86.66,70.0,0.433,FLAT
2026-07-08,COALINDIA.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,0.02,55.83,2.14,50.0,47.08,89.92,90.0,-0.3496,FLAT
2026-07-08,DRREDDY.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.41,61.59,1.71,100.0,46.95,89.3,70.0,-8.8584,DOWN
2026-07-08,EICHERMOT.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.56,51.69,0.56,70.0,46.24,81.65,60.0,-0.1887,FLAT
2026-07-08,ETERNAL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.93,66.43,1.19,100.0,50.22,80.72,100.0,2.8253,UP
2026-07-08,GRASIM.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.76,56.51,0.36,90.0,41.5,90.68,60.0,-1.5535,DOWN
2026-07-08,HCLTECH.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.93,56.67,0.19,80.0,47.44,75.7,80.0,1.9553,UP
2026-07-08,HDFCBANK.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.29,65.44,-0.17,100.0,43.04,84.17,100.0,0.6356,UP
2026-07-08,HDFCLIFE.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.93,49.73,-0.81,50.0,34.61,84.02,80.0,2.3484,UP
2026-07-08,HEROMOTOCO.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.05,52.35,0.07,70.0,43.15,88.51,60.0,-0.3393,FLAT
2026-07-08,HINDALCO.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,0.22,60.16,2.34,70.0,54.17,84.3,90.0,-1.6312,DOWN
2026-07-08,HINDUNILVR.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-3.3,51.76,-1.18,70.0,32.9,85.91,70.0,-1.5545,DOWN
2026-07-08,ICICIBANK.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.41,65.29,-0.29,100.0,38.29,88.16,100.0,2.5786,UP
2026-07-08,INDUSINDBK.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.7,61.21,-0.58,100.0,44.35,81.68,80.0,1.5131,UP
2026-07-08,INFY.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.23,61.88,1.89,80.0,54.7,72.83,100.0,0.6546,UP
2026-07-08,ITC.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.81,54.95,-0.69,50.0,33.89,90.88,100.0,-1.4253,DOWN
2026-07-08,JIOFIN.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-5.38,55.08,-3.26,70.0,22.64,82.75,100.0,2.8697,UP
2026-07-08,JSWSTEEL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.16,53.85,-0.04,70.0,40.55,88.69,70.0,0.6068,UP
2026-07-08,KOTAKBANK.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-3.04,52.07,-0.92,50.0,27.01,83.36,100.0,2.2426,UP
2026-07-08,LT.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.5,47.59,-0.38,50.0,33.94,84.01,70.0,-2.78,DOWN
2026-07-08,M&M.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.94,57.81,-0.82,90.0,37.04,82.01,80.0,-0.6317,DOWN
2026-07-08,MARUTI.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-4.04,53.81,-1.92,100.0,30.34,78.73,60.0,-2.6378,DOWN
2026-07-08,NESTLEIND.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.45,60.07,0.67,100.0,43.99,85.68,70.0,-1.7994,DOWN
2026-07-08,NTPC.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.55,55.97,0.57,50.0,40.34,88.94,100.0,-1.2475,DOWN
2026-07-08,ONGC.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,1.15,66.15,3.27,80.0,60.74,86.74,100.0,0.0729,FLAT
2026-07-08,POWERGRID.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.64,54.18,0.48,50.0,39.12,91.32,90.0,0.3575,FLAT
2026-07-08,RELIANCE.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.48,54.93,-0.36,50.0,36.67,87.97,100.0,1.5362,UP
2026-07-08,SBILIFE.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.36,59.55,-0.24,100.0,40.73,87.03,70.0,4.3264,UP
2026-07-08,SBIN.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.04,59.45,0.08,70.0,38.27,88.89,100.0,1.2981,UP
2026-07-08,SHRIRAMFIN.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-4.91,55.98,-2.79,90.0,24.46,75.44,90.0,1.9125,UP
2026-07-08,SUNPHARMA.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.8,62.21,1.32,100.0,46.49,93.22,70.0,3.3524,UP
2026-07-08,TATACONSUM.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-3.13,51.8,-1.01,70.0,35.03,83.96,70.0,-0.3946,FLAT
2026-07-08,TATASTEEL.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.84,61.4,1.28,70.0,46.37,89.33,100.0,-1.5622,DOWN
2026-07-08,TCS.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.84,54.38,0.28,70.0,42.27,79.34,80.0,6.401,UP
2026-07-08,TECHM.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-1.29,55.67,0.83,70.0,47.96,79.57,80.0,4.8922,UP
2026-07-08,TRENT.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-0.13,49.34,1.99,70.0,31.66,63.04,80.0,-1.9254,DOWN
2026-07-08,ULTRACEMCO.NS,,CHOPPY,UNEXPLORED_46,9e7e6af0fb384ff0,-2.54,50.55,-0.42,90.0,36.26,86.5,40.0,4.043,UP
2026-07-09,ADANIENT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.2,62.31,0.86,100.0,49.98,80.73,80.0,2.1987,UP
2026-07-09,ADANIPORTS.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.47,60.64,0.13,90.0,46.65,86.44,80.0,1.461,UP
2026-07-09,APOLLOHOSP.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.05,57.51,0.71,100.0,54.72,92.1,40.0,0.4805,FLAT
2026-07-09,ASIANPAINT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.3,54.96,-0.04,70.0,47.32,87.5,70.0,0.0337,FLAT
2026-07-09,AXISBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.91,53.69,-1.25,50.0,40.69,87.74,90.0,0.7707,UP
2026-07-09,BAJAJ-AUTO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.09,51.93,-0.43,80.0,52.35,87.31,40.0,1.7381,UP
2026-07-09,BAJAJFINSV.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.16,63.56,1.82,100.0,61.57,84.39,70.0,-2.9763,DOWN
2026-07-09,BAJFINANCE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.65,63.37,-0.99,100.0,44.65,82.18,90.0,3.3672,UP
2026-07-09,BEL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.34,59.57,-0.68,70.0,43.17,84.69,100.0,0.2216,FLAT
2026-07-09,BHARTIARTL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.28,68.19,1.94,100.0,61.07,87.94,90.0,-0.4816,FLAT
2026-07-09,BPCL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.53,59.09,1.19,70.0,55.94,78.33,90.0,1.233,UP
2026-07-09,BRITANNIA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.87,56.08,0.53,100.0,51.95,87.9,40.0,-0.9512,DOWN
2026-07-09,CIPLA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.66,57.42,0.32,80.0,50.16,86.63,70.0,-0.8187,DOWN
2026-07-09,COALINDIA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.2,55.87,-0.14,50.0,49.28,90.07,90.0,-0.5932,DOWN
2026-07-09,DRREDDY.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-5.89,49.76,-6.23,70.0,16.31,82.5,80.0,-3.5526,DOWN
2026-07-09,EICHERMOT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.78,51.47,-1.12,70.0,45.76,81.6,60.0,0.7811,UP
2026-07-09,ETERNAL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.01,69.57,1.67,100.0,64.4,81.79,100.0,-2.0516,DOWN
2026-07-09,GRASIM.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.82,61.73,1.48,100.0,57.18,89.97,60.0,-3.7282,DOWN
2026-07-09,HCLTECH.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.42,58.51,0.08,80.0,56.32,76.17,80.0,3.2163,UP
2026-07-09,HDFCBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.89,67.66,0.55,100.0,53.5,84.23,100.0,-1.1314,DOWN
2026-07-09,HDFCLIFE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.69,51.43,-1.03,50.0,43.12,84.04,80.0,2.854,UP
2026-07-09,HEROMOTOCO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.12,53.68,-0.22,70.0,49.85,88.56,60.0,-0.0102,FLAT
2026-07-09,HINDALCO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.84,58.02,-1.18,70.0,45.62,84.46,90.0,-0.4307,FLAT
2026-07-09,HINDUNILVR.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.41,54.8,0.07,70.0,47.72,86.22,70.0,-2.1497,DOWN
2026-07-09,ICICIBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.01,66.97,-0.33,100.0,46.19,88.68,100.0,2.716,UP
2026-07-09,INDUSINDBK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.06,65.2,1.72,100.0,62.86,81.4,80.0,-0.1625,FLAT
2026-07-09,INFY.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.73,57.53,-2.07,70.0,44.48,73.19,100.0,3.0072,UP
2026-07-09,ITC.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.5,57.9,0.16,50.0,48.51,90.85,100.0,-0.9573,DOWN
2026-07-09,JIOFIN.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.47,57.15,1.13,50.0,52.0,82.6,100.0,0.977,UP
2026-07-09,JSWSTEEL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.52,55.96,0.18,70.0,50.72,88.9,70.0,-0.3916,FLAT
2026-07-09,KOTAKBANK.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.9,57.64,1.56,50.0,53.58,83.04,100.0,0.0,FLAT
2026-07-09,LT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.16,51.46,-0.5,50.0,42.96,84.34,80.0,-2.841,DOWN
2026-07-09,M&M.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.55,58.99,-0.89,90.0,42.74,82.23,80.0,1.0501,UP
2026-07-09,MARUTI.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.6,53.02,-1.94,90.0,36.83,78.29,60.0,0.4006,FLAT
2026-07-09,NESTLEIND.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.88,62.02,0.54,100.0,53.71,85.84,70.0,-2.7132,DOWN
2026-07-09,NTPC.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.43,55.47,-1.77,50.0,38.82,88.51,100.0,-0.3637,FLAT
2026-07-09,ONGC.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-1.36,62.54,-1.7,80.0,46.24,86.48,100.0,1.2723,UP
2026-07-09,POWERGRID.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.59,56.26,0.25,50.0,49.9,91.17,90.0,-0.2133,FLAT
2026-07-09,RELIANCE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.31,57.01,-0.03,50.0,47.06,87.98,100.0,1.3127,UP
2026-07-09,SBILIFE.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.83,63.74,1.49,100.0,60.57,86.66,70.0,0.022,FLAT
2026-07-09,SBIN.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,0.51,61.65,0.17,70.0,49.21,88.88,100.0,0.8903,UP
2026-07-09,SHRIRAMFIN.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.71,63.98,1.37,100.0,52.78,75.75,90.0,-0.7076,DOWN
2026-07-09,SUNPHARMA.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,2.67,65.52,2.33,100.0,63.93,91.36,70.0,0.588,UP
2026-07-09,TATACONSUM.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.55,55.97,1.21,70.0,55.07,83.55,70.0,-1.6445,DOWN
2026-07-09,TATASTEEL.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.15,61.44,-0.49,70.0,47.84,89.37,100.0,-1.2879,DOWN
2026-07-09,TCS.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.39,55.39,-0.73,70.0,47.55,79.39,80.0,7.392,UP
2026-07-09,TECHM.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.17,56.1,-0.51,70.0,50.86,79.65,80.0,5.8894,UP
2026-07-09,TRENT.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,-0.68,48.27,-1.02,70.0,28.1,63.23,80.0,-1.5117,DOWN
2026-07-09,ULTRACEMCO.NS,,TREND_DOWN,UNEXPLORED_20,d59364ccfbbaa9f5,1.51,56.47,1.17,100.0,54.91,86.28,40.0,2.1434,UP
2026-07-10,ADANIENT.NS,,CHOPPY,UNEXPLORED_47,84073d217eb96862,2.39,64.51,1.37,100.0,60.98,80.18,80.0,0.1077,FLAT
2026-07-10,ADANIPORTS.NS,,CHOPPY,UNEXPLORED_47,84073d217eb96862,1.56,60.41,0.54,80.0,55.16,86.37,80.0,0.5087,UP
2026-07-10,APOLLOHOSP.NS,,CHOPPY,UNEXPLORED_47,84073d217eb96862,-0.05,56.4,-1.07,100.0,49.91,92.08,40.0,-0.1697,FLAT
